,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
5727,BMW X1 xDrive 20d xLine,Kochi,2018,30733,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,29.3
2686,Honda Jazz 1.5 VX i DTEC,Hyderabad,2016,45671,Diesel,Manual,First,27.3,1498.0,98.6,5.0,7.2
1403,Volkswagen Polo Diesel Comfortline 1.2L,Jaipur,2013,62000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.5
987,Maruti Wagon R LXI DUO BSIII,Mumbai,2008,64226,LPG,Manual,First,17.3,1061.0,57.5,5.0,1.45
5323,Ford Endeavour 3.2 Titanium AT 4X4,Chennai,2017,17000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,31.0
4568,Hyundai i20 Asta 1.4 CRDi,Hyderabad,2012,80000,Diesel,Manual,First,21.27,1396.0,88.76,5.0,4.5
2287,Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,90121,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.2
5609,Honda City i VTEC V,Mumbai,2018,5000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,10.11
3576,Ford Figo 2015-2019 1.5D Titanium MT,Hyderabad,2016,71000,Diesel,Manual,First,25.83,1498.0,99.0,5.0,5.1
3707,Honda Mobilio V Option i DTEC,Mumbai,2014,80000,Diesel,Manual,Second,24.2,1498.0,98.6,7.0,4.85
4185,Porsche Panamera Diesel,Kochi,2015,54996,Diesel,Automatic,First,17.85,2967.0,300.0,4.0,60.95
2576,Mahindra Ssangyong Rexton RX7,Kochi,2014,91586,Diesel,Automatic,Second,11.18,2696.0,184.0,7.0,9.47
2275,Ford EcoSport 1.5 Diesel Titanium,Delhi,2017,39000,Diesel,Manual,First,23.0,1498.0,98.96,5.0,8.45
5940,Maruti Dzire LDI,Pune,2018,27000,Diesel,Manual,First,28.4,1248.0,73.75,5.0,5.9
2468,Honda City 1.5 S MT,Pune,2012,66000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,4.45
1389,Ford Figo Petrol ZXI,Mumbai,2010,69009,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,2.4
1872,Maruti Eeco 7 Seater Standard,Mumbai,2014,34669,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.9
1416,Fiat Linea Emotion,Kolkata,2010,39852,Petrol,Manual,First,16.0,1368.0,90.0,5.0,1.59
437,Volvo V40 D3,Bangalore,2015,33000,Diesel,Automatic,Second,16.8,1984.0,150.0,5.0,22.0
4981,Honda Jazz VX,Chennai,2017,8000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,7.9
674,Maruti Swift Dzire VDI,Jaipur,2015,60000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6.25
1902,Toyota Fortuner 2.8 2WD AT,Ahmedabad,2017,15000,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,30.0
4132,Maruti Swift Dzire ZXI,Chennai,2017,28000,Petrol,Manual,First,20.85,1197.0,83.14,5.0,6.25
5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,Diesel,Automatic,First,12.81,1999.0,148.31,7.0,56.14
5352,Maruti Ciaz VXi Plus,Mumbai,2015,41000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5.85
5695,Honda City i-VTEC VX,Ahmedabad,2012,34000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.75
5299,Maruti Swift Dzire ZDi,Coimbatore,2013,38995,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6.46
579,Mahindra Bolero VLX CRDe,Coimbatore,2012,60271,Diesel,Manual,First,13.6,2523.0,63.0,7.0,6.12
2462,Audi Q3 2012-2015 35 TDI Quattro Premium,Mumbai,2015,48000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,18.25
2223,Maruti Zen Estilo LXI BSIII,Pune,2007,42000,Petrol,Manual,Third,18.2,998.0,67.1,5.0,1.3
1911,Maruti Wagon R LXI CNG,Ahmedabad,2016,77000,CNG,Manual,First,26.6,998.0,58.16,5.0,3.3
4638,Mahindra Xylo E4 ABS BS III,Bangalore,2013,197000,Diesel,Manual,First,11.68,2498.0,112.0,7.0,4.0
4392,Toyota Corolla Altis 1.8 Limited Edition,Mumbai,2015,49000,Petrol,Manual,First,14.28,1798.0,138.03,5.0,8.95
4532,Maruti Wagon R VXI AMT,Kolkata,2017,17000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,3.95
5739,Maruti Swift Dzire VDi,Hyderabad,2014,76126,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6.6
1302,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,57456,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,21.56
4118,Honda City 1.5 V MT,Coimbatore,2012,77283,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.81
1718,Maruti Wagon R VXI,Hyderabad,2013,67263,Petrol,Manual,First,18.9,998.0,67.1,5.0,3.6
2151,Maruti Swift VDI,Hyderabad,2013,84000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.65
3632,BMW X6 xDrive30d,Delhi,2011,59000,Diesel,Automatic,First,11.2,2993.0,241.0,4.0,21.9
359,Maruti Swift LDI,Delhi,2013,70000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,3.5
3649,Tata Indigo LS,Jaipur,2008,300000,Diesel,Manual,First,17.0,1405.0,70.0,5.0,1.0
5954,Toyota Fortuner 4x4 AT,Chennai,2015,95000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,19.6
1208,Tata Manza Aura Safire,Kolkata,2010,40000,Petrol,Manual,First,15.0,1368.0,90.0,5.0,1.35
1187,Hyundai Verna VTVT 1.6 AT SX Option,Mumbai,2015,40600,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,7.2
283,Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000,Diesel,Automatic,Second,17.0,1896.0,105.0,5.0,2.95
2117,Maruti Baleno Delta Automatic,Kochi,2018,21684,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.89
33,Audi A6 2.7 TDI,Kolkata,2010,35000,Diesel,Automatic,First,12.4,2698.0,179.5,5.0,11.5
5252,Toyota Innova 2.5 G4 Diesel 8-seater,Kochi,2017,33901,Diesel,Manual,First,12.8,2494.0,102.0,8.0,14.29
3846,Maruti Alto LX,Hyderabad,2010,94753,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.95
970,Maruti Ritz VDi,Hyderabad,2012,96000,Diesel,Manual,First,21.1,1248.0,73.9,5.0,3.6
1013,Mahindra Scorpio 2.6 LX,Bangalore,2008,176000,Diesel,Manual,Second,10.5,2179.0,120.0,8.0,4.3
2725,Skoda Rapid 1.6 MPI AT Style,Mumbai,2017,13412,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,9.19
1639,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Delhi,2013,46000,Diesel,Automatic,First,12.0,2987.0,224.0,7.0,36.0
1528,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2005,299322,Diesel,Manual,First,12.8,2494.0,102.0,8.0,4.0
967,Hyundai i10 Era,Jaipur,2008,84000,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,1.8
5305,Mercedes-Benz M-Class ML 350 CDI Corporate,Bangalore,2011,54000,Diesel,Automatic,First,14.0,2987.0,224.0,5.0,21.99
544,Mercedes-Benz New C-Class Progressive C 200,Kochi,2019,13190,Petrol,Automatic,First,0.0,1950.0,181.43,5.0,38.99
5936,Volkswagen Vento 1.5 TDI Highline,Bangalore,2014,58000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,6.5
1691,Mercedes-Benz M-Class ML 350 CDI,Mumbai,2012,51000,Diesel,Automatic,First,11.74,2987.0,254.8,5.0,22.25
1539,Tata Manza ELAN Quadrajet BS IV,Pune,2012,148000,Diesel,Manual,Second,21.12,1248.0,88.8,5.0,2.9
3261,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2013,60001,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,14.5
167,Ford Figo Diesel Titanium,Jaipur,2010,66123,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,2.1
2520,Skoda Octavia 2.0 TDI AT Style Plus,Kochi,2016,31021,Diesel,Automatic,First,19.5,1968.0,141.0,5.0,16.61
1184,Mercedes-Benz B Class B180,Kochi,2014,42070,Petrol,Automatic,First,14.8,1595.0,120.7,5.0,11.57
371,Hyundai Grand i10 AT Asta,Coimbatore,2015,37081,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.77
5844,Tata Indigo XL Grand Petrol,Pune,2008,52000,Petrol,Manual,Second,12.85,1396.0,99.6,5.0,1.3
945,Hyundai Elantra CRDi SX,Coimbatore,2015,53615,Diesel,Manual,First,22.7,1582.0,126.24,5.0,8.44
1837,Chevrolet Cruze LTZ AT,Pune,2009,73204,Diesel,Automatic,Third,18.1,1991.0,147.9,4.0,3.5
2314,Honda City i VTEC V,Mumbai,2015,28005,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.1
5313,Audi A6 35 TDI Matrix,Chennai,2015,20000,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,35.5
2555,Honda Amaze E i-Dtech,Pune,2016,62000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,6.1
4277,Mercedes-Benz A Class A180 CDI,Mumbai,2013,37000,Diesel,Automatic,First,20.0,2143.0,107.3,5.0,13.0
2754,Hyundai Verna 1.6 SX VTVT (O),Bangalore,2014,45000,Petrol,Manual,First,17.1,1591.0,121.3,5.0,7.5
52,Maruti Swift Ldi BSIV,Kolkata,2014,53000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,3.3
5411,Land Rover Range Rover 2.2L Pure,Delhi,2014,38999,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,32.5
2333,Nissan Terrano XL D Option,Mumbai,2014,51000,Diesel,Manual,First,19.87,1461.0,83.14,5.0,5.65
2183,Hyundai i20 1.4 CRDi Magna,Kolkata,2012,60000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,2.74
389,Jaguar XE Portfolio,Mumbai,2017,9000,Petrol,Automatic,First,13.5,1999.0,246.74,5.0,34.5
1928,Hyundai Creta 1.6 CRDi AT SX Plus,Ahmedabad,2016,55100,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,12.0
1869,Skoda Rapid 1.6 MPI Elegance,Hyderabad,2014,56000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,7.0
1418,Hyundai EON Era Plus,Kolkata,2016,11583,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.75
4133,Hyundai i20 1.2 Asta with AVN,Coimbatore,2015,20045,Petrol,Manual,First,17.0,1197.0,80.0,5.0,6.22
2502,Honda Accord 2001-2003 2.3 VTi L AT,Jaipur,2009,88000,Petrol,Automatic,First,11.1,2354.0,142.0,5.0,5.25
5804,Renault Duster 85PS Diesel RxL Optional,Kochi,2013,69140,Diesel,Manual,First,20.46,1461.0,83.8,5.0,5.11
5339,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,8.6
1803,Volkswagen Polo GT TSI,Mumbai,2016,28000,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,7.25
1301,Maruti Swift LDI,Mumbai,2015,14000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.25
3815,Honda Amaze VX i-Vtech,Chennai,2014,48000,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4.75
658,Toyota Corolla Executive (HE),Chennai,2007,89000,Petrol,Manual,First,13.4,1794.0,125.0,5.0,3.0
5990,Tata New Safari DICOR 2.2 VX 4x2,Pune,2008,86000,Diesel,Manual,Third,13.93,2179.0,138.0,7.0,0.6
4664,Maruti Swift ZXI,Hyderabad,2011,53080,Petrol,Manual,First,18.6,1197.0,85.8,5.0,4.4
2049,Mahindra Scorpio 2.6 CRDe,Jaipur,2013,72000,Diesel,Manual,First,10.5,2179.0,120.0,8.0,6.0
2733,Maruti Swift Dzire ZXI,Jaipur,2017,37282,Petrol,Manual,First,20.85,1197.0,83.14,5.0,6.75
2558,Datsun redi-GO T Option,Kochi,2018,30953,Petrol,Manual,First,22.7,799.0,53.64,5.0,3.48
2438,Maruti Dzire VDI,Hyderabad,2011,110000,Diesel,Manual,First,28.4,1248.0,73.75,5.0,4.0
1455,Toyota Corolla Altis 1.8 G,Mumbai,2010,93000,Petrol,Manual,First,14.28,1798.0,138.03,5.0,4.5
2653,Honda Amaze S i-DTEC,Jaipur,2015,60207,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.5
4013,Mahindra XUV500 W10 2WD,Jaipur,2017,40000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,15.9
4788,Volvo V40 D3 R Design,Hyderabad,2015,38000,Diesel,Automatic,Second,16.8,1969.0,150.0,5.0,24.0
3280,Maruti Swift VDI,Kochi,2015,46561,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.94
2734,Hyundai Grand i10 Sportz,Jaipur,2017,23000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.5
5599,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,2013,60000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,27.0
1269,Maruti Alto 800 2016-2019 CNG LXI,Mumbai,2018,10600,CNG,Manual,First,33.44,796.0,40.3,4.0,3.5
1936,Hyundai i20 Asta 1.4 CRDi,Coimbatore,2016,44487,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7.3
4339,Honda Brio VX AT,Pune,2016,32000,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,5.25
2207,Toyota Camry W4 (AT),Mumbai,2010,62714,Petrol,Automatic,First,12.1,2362.0,164.7,5.0,4.5
461,Renault Duster 110PS Diesel RxL,Hyderabad,2012,82749,Diesel,Manual,First,19.01,1461.0,108.45,5.0,5.99
5215,Ford Ecosport 1.5 Ti VCT MT Titanium,Coimbatore,2015,28232,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,7.72
6017,Maruti Wagon R VXI,Kolkata,2013,46000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.65
1241,Hyundai Creta 1.6 SX Plus Diesel,Coimbatore,2017,52383,Diesel,Manual,First,19.67,1582.0,126.2,5.0,14.82
1838,Hyundai i10 Era,Hyderabad,2007,70000,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,2.0
1016,Mahindra XUV500 W6 2WD,Chennai,2014,80000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,9.4
4028,Mercedes-Benz CLA 200 CGI Sport,Delhi,2016,40000,Petrol,Automatic,First,15.04,1991.0,183.0,5.0,24.5
5547,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,2017,17702,Petrol,Manual,First,15.29,1591.0,121.3,5.0,11.94
3181,Maruti Wagon R VXI,Chennai,2014,52000,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.45
5731,Hyundai i10 Magna 1.2,Hyderabad,2009,84045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85
4650,BMW X1 sDrive20d,Chennai,2012,85000,Diesel,Automatic,Third,17.05,1995.0,184.0,5.0,10.0
26,Nissan Micra Diesel XV,Hyderabad,2012,54000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,4.25
1127,Maruti Omni 8 Seater BSIV,Coimbatore,2016,55137,Petrol,Manual,First,14.0,796.0,35.0,5.0,3.11
5349,Hyundai i10 Magna,Delhi,2013,63265,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.95
1125,Maruti Swift Dzire VDI,Kolkata,2014,57000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,3.89
4991,Maruti Swift Dzire VDI,Kolkata,2015,43000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,5.5
4910,Volkswagen Vento Diesel Highline,Delhi,2013,75000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4.5
1014,Hyundai i20 1.2 Magna,Kolkata,2010,18000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,2.25
4335,Volkswagen Vento Diesel Comfortline,Kochi,2014,52400,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.36
19,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2014,78500,Diesel,Automatic,First,14.84,2143.0,167.62,5.0,28.0
822,Audi A6 2011-2015 2.0 TDI Premium Plus,Kolkata,2013,31000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,18.95
5123,Hyundai Grand i10 Magna,Delhi,2014,31200,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.9
427,Mini Cooper Convertible S,Mumbai,2014,11900,Petrol,Automatic,First,16.82,1998.0,189.08,4.0,28.5
4346,Maruti Swift ZXI Plus,Ahmedabad,2018,2000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,7.75
3679,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,36.0
1888,Volkswagen Ameo 1.5 TDI Highline AT,Coimbatore,2017,22440,Diesel,Automatic,First,22.0,1498.0,108.495,5.0,8.89
1934,Maruti Dzire ZDI Plus,Jaipur,2017,24000,Diesel,Manual,First,28.4,1248.0,73.75,5.0,8.2
5075,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,Kolkata,2007,43627,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,29.0
3854,Hyundai Sonata GOLD,Chennai,2003,44200,Petrol,Manual,Second,11.7,1997.0,134.0,5.0,1.5
4308,Maruti Ertiga VDI,Coimbatore,2014,53817,Diesel,Manual,First,25.47,1248.0,88.5,7.0,7.56
1152,Maruti Wagon R VXI BSIII,Chennai,2013,79000,Petrol,Manual,First,18.9,998.0,67.1,5.0,3.0
3347,Maruti Swift Dzire VXi AT,Coimbatore,2017,46849,Petrol,Automatic,First,18.5,1197.0,83.14,5.0,6.93
1690,Mercedes-Benz GLE 350d,Coimbatore,2018,40129,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,70.8
3937,Ford Ecosport 1.5 DV5 MT Titanium,Pune,2014,72100,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.45
1148,Fiat Avventura MULTIJET Emotion,Pune,2014,52782,Diesel,Manual,First,20.5,1248.0,91.72,5.0,4.85
2306,Land Rover Range Rover Sport 2005 2012 HSE,Hyderabad,2010,45000,Diesel,Automatic,First,14.7,2993.0,241.4,6.0,40.0
3285,Hyundai Grand i10 Magna AT,Mumbai,2016,9000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.45
4672,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,100000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4.5
1233,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Kochi,2017,36884,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,32.25
4384,Hyundai i10 Sportz 1.2 AT,Chennai,2011,70816,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.1
464,Volkswagen Polo Petrol Trendline 1.2L,Hyderabad,2013,76476,Petrol,Manual,First,16.47,1198.0,73.9,5.0,4.4
892,Maruti Swift ZDI,Delhi,2012,52000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,3.55
4678,Hyundai Verna 1.4 EX,Chennai,2013,79000,Diesel,Manual,First,23.5,1396.0,88.7,5.0,6.5
1985,BMW 3 Series 320d Sport,Chennai,2014,48000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,21.6
2007,Hyundai Verna 1.6 CRDi EX MT,Kochi,2016,37451,Diesel,Manual,First,22.32,1582.0,126.3,5.0,6.64
3709,Honda City 1.5 S MT,Hyderabad,2011,71556,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.5
1596,Audi Q7 4.2 FSI quattro,Delhi,2008,71000,Petrol,Automatic,First,8.3,4134.0,250.0,7.0,11.99
2871,Volkswagen Vento Petrol Highline AT,Kochi,2012,53024,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,4.29
369,BMW X5 3.0d,Bangalore,2009,90000,Diesel,Automatic,Second,11.0,2993.0,235.0,5.0,17.75
1789,Ford Ecosport 1.5 DV5 MT Trend,Kochi,2015,65925,Diesel,Manual,Second,22.7,1498.0,89.84,5.0,5.49
5917,Mercedes-Benz New C-Class C 200 CGI,Bangalore,2012,33000,Petrol,Automatic,First,14.74,1991.0,184.0,5.0,16.0
1196,Maruti Alto 800 VXI,Pune,2014,32000,Petrol,Manual,Second,22.74,796.0,47.3,5.0,2.1
2339,Honda Amaze S i-Dtech,Pune,2014,48000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,4.5
623,Mahindra Xylo E8,Hyderabad,2009,90764,Diesel,Manual,First,14.0,2498.0,112.0,8.0,3.85
5696,Mercedes-Benz GLA Class 200 CDI SPORT,Chennai,2016,60000,Diesel,Automatic,Second,17.9,2143.0,136.0,5.0,17.55
2417,Hyundai Santro Xing GL Plus,Ahmedabad,2014,41125,Petrol,Manual,First,17.92,1086.0,62.1,5.0,2.7
3935,Toyota Innova Crysta 2.8 ZX AT,Pune,2016,50296,Diesel,Automatic,Second,11.36,2755.0,171.5,7.0,19.0
2836,Tata Indigo CS eVX,Chennai,2015,100073,Diesel,Manual,Second,25.0,1396.0,69.01,5.0,2.0
4409,Skoda Superb 2.8 V6 AT,Kolkata,2005,13002,Petrol,Automatic,First,9.3,2771.0,193.1,5.0,3.25
5805,Skoda Rapid 1.6 MPI Ambition,Coimbatore,2019,21214,Petrol,Manual,First,15.41,1598.0,103.52,5.0,9.66
3444,Mercedes-Benz M-Class ML 250 CDI,Kolkata,2015,58589,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,27.75
2601,Maruti Swift Dzire VDI,Kolkata,2013,22000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.5
172,Mercedes-Benz GLC 220,Bangalore,2016,44414,Diesel,Automatic,First,17.9,2143.0,170.0,5.0,42.5
2817,Maruti Ciaz ZDi Plus SHVS,Jaipur,2016,83000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.1
3329,Hyundai Grand i10 CRDi Sportz,Hyderabad,2016,75700,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.7
1350,Maruti SX4 Zxi BSIII,Chennai,2007,62493,Petrol,Manual,First,15.0,1586.0,104.68,5.0,1.8
3862,Mahindra Ssangyong Rexton RX5,Pune,2013,57000,Diesel,Manual,First,12.83,2696.0,162.0,7.0,12.45
322,Maruti Swift Dzire VDi,Kolkata,2012,48000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.7
1222,Mahindra Scorpio VLX 2.2 mHawk BSIII,Coimbatore,2012,62729,Diesel,Manual,First,12.05,2179.0,120.0,8.0,6.32
2740,Honda Civic 2006-2010 1.8 S MT,Ahmedabad,2009,89000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,4.25
4224,Maruti Wagon R LXI BSIII,Pune,2008,82500,Petrol,Manual,First,14.0,1061.0,64.0,5.0,1.75
5614,Toyota Etios Cross 1.4 GD,Coimbatore,2018,43127,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.85
1740,Mahindra TUV 300 2015-2019 mHAWK100 T8,Kochi,2018,55594,Diesel,Manual,First,18.49,1493.0,100.0,7.0,8.48
1706,Hyundai i20 1.2 Sportz,Hyderabad,2012,58000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,4.0
2401,Volvo XC90 2007-2015 D5 AWD,Kochi,2014,89230,Diesel,Manual,First,11.1,2400.0,200.0,7.0,23.65
1509,Skoda Laura Ambition 2.0 TDI CR AT,Mumbai,2011,41988,Diesel,Automatic,First,20.0,1968.0,138.1,5.0,5.45
5884,Maruti Swift Dzire VDI,Kolkata,2014,28000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.65
2835,BMW 5 Series 2013-2017 520d Luxury Line,Bangalore,2015,14000,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,35.0
5693,Chevrolet Beat Diesel LS,Bangalore,2015,66000,Diesel,Manual,First,25.44,936.0,56.3,5.0,2.35
5197,Maruti Alto K10 VXI AGS,Chennai,2015,25000,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.5
4406,Volkswagen Vento Diesel Trendline,Chennai,2011,99807,Diesel,Manual,First,20.54,1598.0,103.6,5.0,3.75
5162,Nissan Sunny 2011-2014 Diesel XL,Chennai,2012,150000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,3.5
5538,Toyota Fortuner 3.0 Diesel,Bangalore,2013,100000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,17.75
3002,Maruti Swift VXI,Pune,2010,68000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,2.8
5098,Maruti Alto 800 2016-2019 LXI,Delhi,2016,35000,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.65
418,Mercedes-Benz GLC 43 AMG Coupe,Coimbatore,2018,22397,Petrol,Automatic,First,11.5,2996.0,367.0,5.0,70.99
179,Chevrolet Beat Diesel LT,Jaipur,2012,88000,Diesel,Manual,First,25.44,936.0,57.6,5.0,1.5
4353,Toyota Innova 2.5 GX (Diesel) 7 Seater,Hyderabad,2009,147000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,7.5
5497,Maruti Ritz VDi,Hyderabad,2011,127887,Diesel,Manual,First,21.1,1248.0,73.9,5.0,2.95
3395,Hyundai Verna 1.6 SX VTVT (O) AT,Chennai,2012,36300,Petrol,Automatic,Third,17.1,1591.0,121.4,5.0,7.5
2036,Honda City i VTEC CVT SV,Mumbai,2016,8000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,9.45
1105,Maruti Wagon R VXI,Coimbatore,2008,53934,Petrol,Manual,Second,18.9,998.0,67.1,5.0,2.69
2214,Chevrolet Sail Hatchback 1.2 LS ABS,Kolkata,2014,14000,Petrol,Manual,First,18.2,1199.0,82.5,5.0,3.0
4168,Mahindra Scorpio SLE BSIV,Delhi,2011,85000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,5.25
1185,Maruti Wagon R LXI BS IV,Kolkata,2012,35503,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.3
3230,Maruti SX4 VDI,Delhi,2014,90000,Diesel,Manual,First,21.5,1248.0,88.8,5.0,4.5
3240,Maruti Swift LXI,Kolkata,2013,60000,Petrol,Manual,First,18.6,1197.0,85.8,5.0,3.15
1164,Maruti SX4 S Cross DDiS 320 Zeta,Chennai,2015,73000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,8.25
4478,Ford Fusion Plus 1.4 TDCi Diesel,Hyderabad,2008,75000,Diesel,Manual,Second,17.7,1399.0,68.0,5.0,3.0
3525,Honda Amaze S i-Dtech,Delhi,2014,66000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.5
2072,Audi A6 2.7 TDI,Mumbai,2009,30000,Diesel,Automatic,First,12.4,2698.0,179.5,5.0,8.95
3270,Maruti Ciaz ZDi Plus SHVS,Kochi,2016,40810,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.9
5593,Hyundai i10 Sportz,Chennai,2012,70000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.15
3795,Audi Q5 2.0 TDI Premium Plus,Coimbatore,2014,87652,Diesel,Automatic,Second,14.16,1968.0,174.3,5.0,25.71
4052,BMW X1 sDrive20d,Bangalore,2016,45000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,28.5
4497,Volvo XC90 2007-2015 D5 AT AWD,Kochi,2014,102001,Diesel,Automatic,First,11.1,2400.0,200.0,7.0,23.58
